timestamp,gsr_z,hr_bpm
0,-0.2878,72.19
1000,-0.0896,68.83
2000,-0.152,65.27
3000,-0.2061,66.67
4000,0.0136,69.17
5000,0.0389,67.71
6000,0.0238,64.01
7000,0.1792,68.8
8000,0.1998,66.34
9000,-0.1224,66.48
10000,-0.0243,61.75
11000,-0.0969,61.55
12000,0.1386,67.53
13000,0.1474,70.43
14000,0.253,70.46
15000,0.1463,66.87
16000,0.0573,64.54
17000,0.2212,64.68
18000,0.3242,68.24
19000,0.4979,63.44
20000,0.7186,66.04
21000,0.6207,69.29
22000,1.0479,68.81
23000,0.8976,71.09
24000,1.1535,67.83
25000,1.2155,72.14
26000,1.3523,76.02
27000,1.4231,72.95
28000,1.3098,71.55
29000,1.0812,73.35
