timestamp,gsr_z,hr_bpm
0,0.2902,56.14
1000,0.2429,58.51
2000,0.311,54.41
3000,0.2642,54.39
4000,0.0705,56.5
5000,-0.0853,53.47
6000,-0.2702,51.75
7000,-0.2346,52.33
8000,-0.0899,54.63
9000,-0.1183,52.84
10000,-0.4958,52.68
11000,-0.5486,55.01
12000,-0.5975,57.91
13000,-0.1276,58.56
14000,0.2564,57.15
15000,0.2255,56.58
16000,0.7951,58.24
17000,0.7798,57.06
18000,0.9388,55.17
19000,0.8984,56.1
20000,0.8966,59.89
21000,0.7053,57.0
22000,0.5763,52.49
23000,0.4808,53.48
24000,0.2368,56.33
25000,0.2416,55.01
26000,0.1536,52.63
27000,-0.3425,55.26
28000,-0.4315,58.62
29000,-0.6594,55.37
