timestamp,gsr_z,hr_bpm
0,0.3248,65.79
1000,0.2357,60.19
2000,0.1497,60.24
3000,0.2917,63.09
4000,0.3943,62.49
5000,0.8127,66.28
6000,1.0456,71.9
7000,1.1,68.54
8000,1.2954,63.07
9000,1.4215,69.84
10000,1.3347,69.51
11000,1.3281,64.29
12000,1.3855,69.05
13000,1.3671,67.7
14000,1.4135,63.57
15000,1.384,66.45
16000,1.3811,66.76
17000,1.2543,63.09
18000,1.1996,65.65
19000,1.4201,69.53
20000,1.3842,66.4
21000,1.3753,67.57
22000,1.4421,68.45
23000,1.4564,66.25
24000,1.447,67.92
25000,1.3607,74.3
26000,1.294,67.42
27000,1.2777,65.87
28000,1.3904,71.13
29000,1.4686,67.39
