timestamp,gsr_z,hr_bpm
0,0.2431,61.44
1000,0.4209,59.3
2000,0.4943,58.98
3000,0.643,61.27
4000,0.6514,65.9
5000,0.4941,67.66
6000,0.4469,61.89
7000,0.4458,60.76
8000,0.666,66.0
9000,0.6329,66.3
10000,0.7267,61.16
11000,0.8784,61.43
12000,1.0028,62.37
13000,0.9023,63.95
14000,1.1782,56.26
15000,1.1675,55.0
16000,1.1677,55.39
17000,1.2463,56.71
18000,1.3526,57.18
19000,1.0686,54.95
20000,1.4016,58.99
21000,1.4556,61.78
22000,1.3964,60.36
23000,1.3869,58.03
24000,1.4254,58.91
25000,1.4249,63.31
26000,1.4099,61.11
27000,1.3803,57.39
28000,1.4042,58.62
29000,1.4348,60.5
