timestamp,gsr_z,hr_bpm
0,0.3222,52.24
1000,0.43,53.55
2000,0.5623,53.03
3000,0.543,51.8
4000,0.5093,52.65
5000,0.4332,53.81
6000,0.5019,51.89
7000,0.4925,52.06
8000,0.3915,54.9
9000,0.2933,52.03
10000,0.1824,51.86
11000,0.052,54.04
12000,0.0435,52.83
13000,-0.049,51.98
14000,-0.2159,54.8
15000,0.0811,53.32
16000,0.0415,51.76
17000,-0.1297,54.15
18000,-0.1031,54.54
19000,-0.5071,52.33
20000,-0.5322,56.21
21000,-0.6279,62.48
22000,-0.5774,58.54
23000,-0.5661,60.09
24000,-0.4448,61.52
25000,-0.4924,54.86
26000,-0.6238,55.47
27000,-0.5401,60.87
28000,-0.6139,62.42
29000,-0.6103,59.2
