timestamp,gsr_z,hr_bpm
0,0.503,72.15
1000,0.3624,70.76
2000,0.424,71.61
3000,0.2251,74.11
4000,0.2688,75.85
5000,0.4051,73.28
6000,0.3718,70.74
7000,0.2448,69.5
8000,0.0207,72.15
9000,-0.422,69.87
10000,-0.5121,68.33
11000,-0.557,64.58
12000,-0.5674,66.54
13000,-0.574,68.79
14000,-0.421,71.35
15000,-0.5808,69.43
16000,-0.6254,68.36
17000,-0.4421,70.86
18000,-0.62,75.53
19000,-0.589,76.33
20000,-0.5917,76.02
21000,-0.6646,73.16
22000,-0.596,69.29
23000,-0.5839,71.52
24000,-0.6104,75.67
25000,-0.5879,75.32
26000,-0.6083,69.4
27000,-0.5649,66.62
28000,-0.5916,71.98
29000,-0.573,73.89
