timestamp,gsr_z,hr_bpm
0,0.098,64.42
1000,0.2514,63.89
2000,-0.1076,61.47
3000,0.0862,66.14
4000,0.2042,66.08
5000,0.1899,63.87
6000,0.1659,64.32
7000,0.2655,68.46
8000,0.4204,63.91
9000,0.1898,63.36
10000,-0.0906,69.06
11000,-0.0365,64.91
12000,0.0648,60.74
13000,-0.007,67.45
14000,-0.0233,65.96
15000,-0.0931,63.08
16000,-0.1375,69.31
17000,-0.1553,67.48
18000,-0.1501,60.64
19000,-0.0811,65.05
20000,-0.3753,66.55
21000,-0.3669,59.3
22000,-0.2866,60.95
23000,-0.2028,61.64
24000,-0.1964,60.07
25000,-0.3959,60.83
26000,-0.4994,66.49
27000,-0.6222,62.29
28000,-0.626,60.62
29000,-0.5728,63.52
