timestamp,gsr_z,hr_bpm
0,0.3268,59.81
1000,0.3334,58.72
2000,0.3998,56.05
3000,0.4166,57.05
4000,0.2439,59.76
5000,-0.0741,63.09
6000,-0.0382,60.5
7000,0.0802,57.19
8000,0.1189,55.79
9000,0.1031,55.53
10000,-0.1318,54.54
11000,-0.2927,58.67
12000,-0.454,58.38
13000,-0.6094,53.36
14000,-0.5696,53.39
15000,-0.6321,57.79
16000,-0.5595,60.75
17000,-0.5879,58.4
18000,-0.5871,53.51
19000,-0.6242,52.36
20000,-0.6274,52.65
21000,-0.5886,54.92
22000,-0.6171,56.6
23000,-0.6192,52.17
24000,-0.5628,53.35
25000,-0.6349,53.66
26000,-0.6179,57.74
27000,-0.5888,61.85
28000,-0.5632,58.33
29000,-0.595,59.34
