timestamp,gsr_z,hr_bpm
0,0.5047,63.14
1000,0.6765,61.85
2000,0.7797,64.86
3000,0.3559,59.68
4000,0.4079,59.73
5000,0.3055,58.66
6000,0.5499,61.94
7000,0.6087,57.94
8000,0.8154,54.21
9000,0.8886,58.72
10000,1.0024,59.56
11000,1.179,54.03
12000,1.3505,51.67
13000,1.3342,58.63
14000,1.1777,58.82
15000,1.2324,54.27
16000,1.3057,58.75
17000,1.4179,63.29
18000,1.3941,62.74
19000,1.3946,61.9
20000,1.3532,68.49
21000,1.4129,70.71
22000,1.3947,66.81
23000,1.3785,66.21
24000,1.4324,66.01
25000,1.4261,65.33
26000,1.4021,63.46
27000,1.3811,65.74
28000,1.3989,68.46
29000,1.3567,70.57
