timestamp,gsr_z,hr_bpm
0,0.1195,72.39
1000,-0.0615,76.24
2000,0.0698,74.1
3000,-0.1164,73.32
4000,-0.2293,75.09
5000,-0.4643,69.99
6000,-0.279,63.89
7000,-0.3723,69.22
8000,-0.5697,65.96
9000,-0.6155,62.5
10000,-0.635,64.8
11000,-0.5958,67.26
12000,-0.4639,66.2
13000,-0.5012,63.6
14000,-0.5944,69.23
15000,-0.594,64.3
16000,-0.491,59.62
17000,-0.5385,60.3
18000,-0.4609,57.87
19000,-0.6088,54.2
20000,-0.5863,58.25
21000,-0.6171,63.56
22000,-0.5714,57.72
23000,-0.6228,59.41
24000,-0.5968,64.6
25000,-0.5109,57.44
26000,-0.6482,58.93
27000,-0.5825,66.58
28000,-0.6064,65.24
29000,-0.6307,64.62
