timestamp,gsr_z,hr_bpm
0,0.4361,60.02
1000,0.2791,58.15
2000,0.1878,58.76
3000,0.4134,65.22
4000,0.0513,64.73
5000,0.0166,60.0
6000,-0.141,59.23
7000,0.078,64.12
8000,0.0183,67.28
9000,0.0829,63.68
10000,0.2045,61.99
11000,0.5553,64.94
12000,0.3587,67.31
13000,0.3369,61.98
14000,0.4116,59.17
15000,0.6302,59.69
16000,0.7372,62.48
17000,0.814,65.3
18000,0.7496,61.18
19000,0.8211,61.26
20000,0.9103,67.74
21000,1.0531,64.29
22000,1.1827,62.52
23000,1.4293,63.05
24000,1.4204,64.88
25000,1.424,64.88
26000,1.3876,62.57
27000,1.3921,60.75
28000,1.3742,59.71
29000,1.383,60.95
