timestamp,gsr_z,hr_bpm
0,0.1669,52.62
1000,0.5255,55.37
2000,0.5481,55.33
3000,0.1694,52.28
4000,0.3378,55.66
5000,0.2961,56.52
6000,0.2227,54.2
7000,0.1068,51.74
8000,0.0829,56.7
9000,0.191,58.29
10000,0.2123,57.24
11000,0.3922,56.28
12000,0.3298,61.36
13000,0.4347,67.17
14000,0.3602,62.34
15000,0.2798,61.04
16000,0.1673,64.36
17000,0.2189,66.54
18000,-0.0419,64.25
19000,-0.2431,60.66
20000,-0.291,59.56
21000,-0.3523,60.93
22000,-0.3681,56.1
23000,-0.0313,51.71
24000,-0.275,54.97
25000,-0.1978,60.39
26000,-0.2703,58.85
27000,-0.3092,52.63
28000,-0.2874,52.54
29000,-0.3812,54.75
