timestamp,gsr_z,hr_bpm
0,0.3004,58.85
1000,0.3256,57.62
2000,0.263,62.39
3000,0.4189,60.97
4000,0.2381,54.31
5000,0.0519,55.87
6000,0.1015,57.8
7000,0.054,53.7
8000,-0.0328,51.48
9000,-0.1876,53.6
10000,-0.4454,59.62
11000,-0.4495,55.66
12000,-0.4532,52.02
13000,-0.5833,57.27
14000,-0.5445,56.52
15000,-0.5987,56.19
16000,-0.606,55.83
17000,-0.5871,58.39
18000,-0.5317,58.14
19000,-0.5859,54.93
20000,-0.6125,52.11
21000,-0.5555,58.08
22000,-0.5763,54.97
23000,-0.5533,51.89
24000,-0.6087,51.41
25000,-0.6055,52.93
26000,-0.6414,54.26
27000,-0.569,51.98
28000,-0.5253,51.95
29000,-0.4306,54.18
