timestamp,gsr_z,hr_bpm
0,0.6432,62.15
1000,0.8618,62.49
2000,0.8809,71.93
3000,0.5049,63.3
4000,0.368,59.63
5000,0.5861,61.89
6000,0.5148,61.59
7000,0.2571,57.5
8000,0.3555,61.22
9000,0.5195,64.16
10000,0.61,58.79
11000,0.7258,60.15
12000,0.7489,62.2
13000,0.7274,59.85
14000,0.8641,61.99
15000,1.0627,64.9
16000,0.9034,64.07
17000,0.8112,59.84
18000,1.1448,62.76
19000,1.0554,57.02
20000,1.0494,52.14
21000,1.0641,52.38
22000,1.1023,54.23
23000,1.0662,53.0
24000,1.2386,56.67
25000,1.4563,57.72
26000,1.4085,56.01
27000,1.3554,54.61
28000,1.3273,59.44
29000,1.4113,57.92
