timestamp,gsr_z,hr_bpm
0,0.2947,54.32
1000,0.6731,57.0
2000,0.5055,51.49
3000,0.4455,54.8
4000,0.3786,56.39
5000,0.6519,52.92
6000,0.8909,52.5
7000,0.9486,55.53
8000,0.7866,56.28
9000,0.4196,54.61
10000,0.2439,57.06
11000,-0.0133,58.95
12000,-0.1733,62.43
13000,-0.2504,56.5
14000,-0.1311,59.53
15000,-0.2221,61.9
16000,-0.2084,59.23
17000,-0.4111,56.76
18000,-0.6346,64.05
19000,-0.5502,63.62
20000,-0.5938,57.53
21000,-0.612,59.07
22000,-0.6034,65.05
23000,-0.5554,63.61
24000,-0.5604,61.56
25000,-0.6296,59.79
26000,-0.5611,62.3
27000,-0.5574,58.7
28000,-0.6603,57.85
29000,-0.6064,65.16
