timestamp,gsr_z,hr_bpm
0,0.2555,53.24
1000,0.2313,57.71
2000,0.2413,58.04
3000,0.2834,53.03
4000,0.2163,54.89
5000,0.298,58.13
6000,0.4001,57.43
7000,0.499,53.7
8000,0.5435,53.37
9000,0.6645,55.14
10000,0.7108,60.9
11000,0.5442,59.3
12000,0.7924,57.35
13000,0.5011,57.95
14000,0.7252,60.7
15000,0.6342,56.81
16000,0.7604,52.32
17000,1.098,53.73
18000,1.1815,55.45
19000,1.1324,56.31
20000,1.1146,53.93
21000,1.1996,56.33
22000,1.228,56.23
23000,1.3523,55.86
24000,1.371,54.82
25000,1.2524,55.93
26000,1.3754,60.5
27000,1.4421,59.3
28000,1.3717,53.91
29000,1.3767,58.85
