timestamp,gsr_z,hr_bpm
0,0.192,59.75
1000,0.0909,56.98
2000,0.0255,64.07
3000,-0.1078,58.51
4000,0.2204,54.04
5000,0.2872,55.39
6000,0.3292,57.84
7000,0.2029,54.07
8000,0.2758,52.47
9000,0.3276,56.65
10000,0.2674,58.15
11000,0.5658,53.45
12000,0.3878,56.04
13000,0.5259,60.15
14000,0.5508,57.66
15000,0.6824,56.8
16000,0.8114,60.5
17000,1.0944,60.47
18000,1.1989,57.78
19000,1.301,57.09
20000,1.1884,61.18
21000,1.2259,60.7
22000,1.223,62.98
23000,1.1491,66.82
24000,1.3807,66.46
25000,1.2792,59.01
26000,1.3922,58.96
27000,1.4048,62.87
28000,1.4281,61.68
29000,1.4101,56.97
