timestamp,gsr_z,hr_bpm
0,0.2749,52.07
1000,0.4248,55.15
2000,0.5452,59.4
3000,0.8243,62.76
4000,1.0003,57.12
5000,1.1701,62.92
6000,1.3219,57.44
7000,1.1557,54.14
8000,1.1457,54.36
9000,0.9658,58.94
10000,0.821,56.68
11000,0.5759,51.74
12000,0.4252,53.25
13000,0.3613,55.1
14000,0.3151,52.7
15000,0.4241,55.2
16000,0.3881,57.66
17000,0.4029,60.77
18000,0.1527,56.79
19000,0.056,59.16
20000,0.1524,62.3
21000,-0.0303,59.09
22000,-0.0001,55.0
23000,-0.2461,59.55
24000,-0.5004,61.45
25000,-0.5537,56.85
26000,-0.6027,52.58
27000,-0.5934,55.74
28000,-0.5885,54.04
29000,-0.4732,52.29
