timestamp,gsr_z,hr_bpm
0,-0.1131,61.07
1000,-0.1539,58.16
2000,0.098,58.85
3000,0.1011,62.4
4000,0.2856,63.07
5000,0.5437,65.4
6000,0.7274,58.16
7000,0.8921,55.76
8000,0.6975,56.17
9000,0.6119,57.42
10000,0.629,58.1
11000,0.4928,53.45
12000,0.7571,52.0
13000,1.122,52.2
14000,1.2108,56.72
15000,1.1985,56.31
16000,1.3989,55.05
17000,1.172,55.37
18000,1.2603,56.04
19000,1.2629,61.12
20000,1.3674,62.92
21000,1.3446,65.44
22000,1.4127,58.2
23000,1.4489,54.72
24000,1.3553,54.75
25000,1.3641,58.27
26000,1.3993,56.65
27000,1.3069,57.14
28000,1.3989,55.59
29000,1.4299,57.59
