timestamp,gsr_z,hr_bpm
0,0.3789,68.14
1000,0.5598,72.81
2000,0.48,75.31
3000,0.3794,75.91
4000,0.7555,74.73
5000,0.5014,71.59
6000,0.3784,73.62
7000,0.4789,72.89
8000,0.1871,71.43
9000,0.0044,65.5
10000,-0.1906,63.0
11000,-0.1654,65.22
12000,-0.3619,68.88
13000,-0.6472,68.24
14000,-0.5958,64.03
15000,-0.6705,64.55
16000,-0.5922,64.84
17000,-0.6159,65.92
18000,-0.5972,63.15
19000,-0.6115,60.56
20000,-0.6084,57.0
21000,-0.5644,59.26
22000,-0.6252,63.98
23000,-0.5686,66.28
24000,-0.5879,63.57
25000,-0.6685,61.32
26000,-0.5695,58.96
27000,-0.6475,56.19
28000,-0.5893,55.12
29000,-0.6129,57.58
