timestamp,gsr_z,hr_bpm
0,0.4594,64.81
1000,0.4799,66.15
2000,0.3445,61.48
3000,0.0945,59.98
4000,0.2442,67.64
5000,0.0876,66.85
6000,-0.0987,63.25
7000,-0.1958,63.98
8000,-0.0451,67.79
9000,-0.0765,68.49
10000,-0.2665,67.48
11000,-0.4809,62.76
12000,-0.5021,66.56
13000,-0.4211,63.35
14000,-0.6157,62.39
15000,-0.6439,61.29
16000,-0.5379,65.32
17000,-0.5544,65.58
18000,-0.6256,58.45
19000,-0.5493,56.66
20000,-0.6278,57.12
21000,-0.5894,58.69
22000,-0.6,54.98
23000,-0.5851,55.38
24000,-0.5987,58.21
25000,-0.5636,63.38
26000,-0.5988,60.21
27000,-0.6395,59.09
28000,-0.5999,60.39
29000,-0.5789,66.08
