timestamp,gsr_z,hr_bpm
0,0.9023,52.65
1000,0.9192,54.27
2000,0.9094,56.7
3000,0.7242,55.22
4000,1.1399,52.9
5000,0.9682,54.99
6000,0.7661,55.64
7000,0.6882,53.72
8000,0.6335,53.41
9000,0.4159,53.64
10000,0.4335,59.18
11000,0.3083,59.4
12000,0.1865,56.8
13000,-0.0518,57.39
14000,-0.0026,57.56
15000,-0.0133,61.09
16000,-0.3446,61.87
17000,-0.3462,66.69
18000,-0.4838,63.77
19000,-0.6414,56.89
20000,-0.4568,62.48
21000,-0.5661,66.17
22000,-0.5954,65.95
23000,-0.4232,57.02
24000,-0.6296,52.06
25000,-0.6155,52.68
26000,-0.6262,53.75
27000,-0.5706,55.7
28000,-0.6161,53.87
29000,-0.5422,55.73
