timestamp,gsr_z,hr_bpm
0,0.8886,60.61
1000,0.6877,57.57
2000,0.7079,55.24
3000,0.7546,52.26
4000,0.6082,52.33
5000,0.7293,53.95
6000,1.0364,54.73
7000,0.9619,52.2
8000,0.9198,51.94
9000,0.9575,52.21
10000,0.9771,56.0
11000,1.1175,57.81
12000,1.225,56.98
13000,1.3942,55.35
14000,1.3899,52.79
15000,1.345,57.36
16000,1.3798,58.9
17000,1.4018,58.89
18000,1.4381,55.8
19000,1.3894,57.14
20000,1.4239,61.43
21000,1.3778,63.57
22000,1.404,58.0
23000,1.4157,54.88
24000,1.4172,55.87
25000,1.3626,60.0
26000,1.4324,61.61
27000,1.3661,64.51
28000,1.4194,60.97
29000,1.3942,61.15
