timestamp,gsr_z,hr_bpm
0,0.5204,57.07
1000,0.2409,61.5
2000,0.2705,65.84
3000,0.4803,63.49
4000,0.4012,61.05
5000,0.4516,66.73
6000,0.2198,67.72
7000,0.5664,67.82
8000,0.0604,64.52
9000,-0.031,65.82
10000,-0.1168,67.83
11000,-0.15,68.44
12000,-0.2651,61.92
13000,-0.2792,61.88
14000,-0.2889,62.6
15000,-0.3838,66.74
16000,-0.5974,65.54
17000,-0.493,61.96
18000,-0.5932,66.64
19000,-0.6325,70.08
20000,-0.5815,66.93
21000,-0.6099,64.86
22000,-0.5951,69.85
23000,-0.5734,73.09
24000,-0.5914,73.09
25000,-0.6008,64.74
26000,-0.538,64.26
27000,-0.4165,71.72
28000,-0.5287,69.19
29000,-0.5596,65.83
