timestamp,gsr_z,hr_bpm
0,0.5531,72.39
1000,0.349,68.55
2000,0.325,65.87
3000,0.4163,67.67
4000,0.3536,71.94
5000,0.4547,71.28
6000,0.4584,66.44
7000,0.3792,63.52
8000,0.1732,65.32
9000,0.059,70.06
10000,0.0656,63.44
11000,-0.101,58.82
12000,0.1761,62.2
13000,0.2625,60.54
14000,0.0971,57.87
15000,-0.087,58.21
16000,-0.0932,58.31
17000,-0.0478,62.17
18000,-0.191,57.98
19000,0.0309,55.59
20000,-0.1998,55.61
21000,-0.128,57.43
22000,-0.5573,59.5
23000,-0.6442,52.77
24000,-0.5737,56.35
25000,-0.4979,59.49
26000,-0.5134,65.67
27000,-0.6272,62.92
28000,-0.5836,60.88
29000,-0.2814,60.79
