timestamp,gsr_z,hr_bpm
0,0.7176,55.58
1000,0.5073,52.26
2000,0.6411,56.61
3000,0.6935,54.84
4000,0.6733,52.11
5000,0.3774,60.9
6000,0.3112,59.25
7000,0.561,52.05
8000,0.5018,53.05
9000,0.5945,54.18
10000,1.0014,52.14
11000,1.084,54.47
12000,1.0741,62.62
13000,1.1406,58.25
14000,1.2144,55.73
15000,1.2847,55.61
16000,1.3858,52.02
17000,1.4252,52.06
18000,1.3661,54.87
19000,1.3749,51.4
20000,1.3558,52.3
21000,1.3799,56.7
22000,1.4099,58.58
23000,1.4018,55.07
24000,1.3983,60.71
25000,1.4232,62.89
26000,1.4139,56.42
27000,1.4304,58.66
28000,1.4298,58.55
29000,1.3964,51.48
