timestamp,gsr_z,hr_bpm
0,0.7362,70.08
1000,0.9122,68.01
2000,0.9666,63.08
3000,1.1396,66.42
4000,1.1783,64.69
5000,1.3427,57.22
6000,1.3959,60.05
7000,1.3332,61.39
8000,1.4564,59.8
9000,1.3929,61.29
10000,1.4178,65.73
11000,1.3976,65.61
12000,1.3363,60.42
13000,1.3511,67.5
14000,1.1497,65.67
15000,1.206,62.45
16000,1.1365,65.36
17000,1.1347,66.22
18000,1.1231,64.13
19000,1.293,59.5
20000,1.3603,63.46
21000,1.4377,63.07
22000,1.3561,59.76
23000,1.4176,65.13
24000,1.4149,65.4
25000,1.4299,59.43
26000,1.3824,61.93
27000,1.3704,61.6
28000,1.3963,63.93
29000,1.3691,68.29
