timestamp,gsr_z,hr_bpm
0,-0.364,65.72
1000,-0.073,70.65
2000,0.035,72.49
3000,0.0283,67.43
4000,0.0051,63.03
5000,0.1641,67.93
6000,0.07,67.32
7000,0.1782,62.27
8000,0.5193,63.69
9000,0.3602,66.07
10000,0.3946,67.79
11000,0.4236,62.38
12000,0.471,63.73
13000,0.6334,63.37
14000,0.8843,58.42
15000,1.0911,54.3
16000,1.2923,54.46
17000,1.2491,57.76
18000,1.3085,54.84
19000,1.3742,52.41
20000,1.3869,55.65
21000,1.3895,58.24
22000,1.3528,56.88
23000,1.4127,52.48
24000,1.2749,56.87
25000,1.2784,56.4
26000,1.4559,52.96
27000,1.3925,51.72
28000,1.416,54.54
29000,1.3893,55.04
