timestamp,gsr_z,hr_bpm
0,0.4424,54.49
1000,0.3634,52.0
2000,0.505,52.1
3000,0.7169,52.89
4000,0.602,54.69
5000,0.6371,52.02
6000,0.7143,52.2
7000,0.4454,56.38
8000,0.2273,52.33
9000,0.1764,52.2
10000,0.3307,54.99
11000,-0.04,56.01
12000,-0.2907,51.95
13000,-0.3025,52.68
14000,-0.2523,57.5
15000,-0.2976,54.54
16000,-0.1029,58.35
17000,-0.1842,63.96
18000,-0.329,60.35
19000,-0.2605,57.62
20000,-0.4194,64.74
21000,-0.5497,62.51
22000,-0.5175,59.08
23000,-0.4109,60.43
24000,-0.5312,61.82
25000,-0.5768,58.1
26000,-0.5915,58.59
27000,-0.5907,63.1
28000,-0.5966,57.79
29000,-0.5873,55.48
