timestamp,gsr_z,hr_bpm
0,-0.2325,64.1
1000,0.0054,58.32
2000,0.1096,58.03
3000,0.2338,58.32
4000,0.1777,57.8
5000,0.3381,54.26
6000,0.2919,55.29
7000,0.4072,60.41
8000,0.3262,55.85
9000,0.6517,51.65
10000,0.9067,52.97
11000,1.1784,57.38
12000,1.2033,57.61
13000,1.2755,55.53
14000,1.2067,60.88
15000,1.0088,64.88
16000,0.9288,59.07
17000,0.6207,52.7
18000,0.4081,56.32
19000,0.3286,60.37
20000,0.2564,56.01
21000,0.1138,58.83
22000,0.186,61.78
23000,0.1429,63.44
24000,0.0417,57.42
25000,0.1176,58.07
26000,0.2063,59.78
27000,0.1456,59.71
28000,0.0992,54.51
29000,-0.3775,58.74
