timestamp,gsr_z,hr_bpm
0,0.1315,63.11
1000,0.1464,65.35
2000,-0.0102,61.32
3000,0.2091,58.91
4000,0.2456,63.04
5000,0.3274,67.49
6000,0.1017,62.73
7000,0.2271,59.43
8000,0.0984,66.28
9000,0.3153,62.38
10000,0.2043,58.99
11000,0.092,64.84
12000,-0.0144,65.14
13000,-0.1306,61.22
14000,-0.3639,64.25
15000,-0.4053,66.35
16000,-0.4763,60.63
17000,-0.5375,60.24
18000,-0.4868,66.49
19000,-0.6185,63.56
20000,-0.583,62.72
21000,-0.6677,64.15
22000,-0.6154,66.95
23000,-0.3828,62.48
24000,-0.3728,64.42
25000,-0.3997,68.83
26000,-0.468,66.67
27000,-0.5716,64.36
28000,-0.6326,66.99
29000,-0.6247,64.59
