timestamp,gsr_z,hr_bpm
0,3.0194,78.47
1000,4.0735,78.22
2000,4.9064,77.76
3000,6.413,84.8
4000,5.3314,84.36
5000,5.2897,94.36
6000,5.2777,96.8
7000,5.5353,103.56
8000,4.3361,100.02
9000,4.2932,98.45
10000,4.9258,91.99
11000,5.8292,86.07
12000,5.9512,88.04
13000,7.3233,91.83
14000,7.5615,86.79
15000,7.4709,92.2
16000,7.7796,97.11
17000,7.7598,89.31
18000,7.7986,81.85
19000,7.8139,77.82
20000,7.8013,85.6
21000,7.2154,84.93
22000,7.8288,81.93
23000,6.7389,86.47
24000,5.3325,80.09
25000,5.8302,78.56
26000,5.4703,81.17
27000,5.281,85.67
28000,3.3452,83.23
29000,2.5204,78.32
