timestamp,gsr_z,hr_bpm
0,4.3312,92.94
1000,3.8691,95.9
2000,3.0643,97.7
3000,2.65,99.63
4000,2.6957,107.44
5000,4.2356,107.81
6000,4.0655,94.75
7000,5.8504,95.5
8000,7.1509,100.33
9000,7.7495,100.9
10000,7.7456,108.3
11000,7.8307,107.48
12000,7.8256,96.78
13000,7.8195,100.7
14000,7.1998,99.17
15000,6.5668,106.57
16000,5.2579,108.51
17000,4.6645,105.01
18000,4.4084,100.99
19000,4.5614,107.53
20000,6.4139,103.14
21000,6.5849,97.63
22000,6.519,97.0
23000,6.1293,96.7
24000,6.671,96.01
25000,6.7073,101.95
26000,6.5027,103.36
27000,5.2736,94.63
28000,4.7734,92.89
29000,4.5765,105.55
