timestamp,gsr_z,hr_bpm
0,3.2323,99.64
1000,7.6411,99.53
2000,7.7969,95.42
3000,7.7889,91.5
4000,7.7721,105.43
5000,7.8067,108.12
6000,7.7771,103.61
7000,7.8327,108.28
8000,7.7834,102.55
9000,7.8282,106.89
10000,7.8334,101.99
11000,7.7592,103.24
12000,7.7841,100.34
13000,7.8007,101.19
14000,7.8147,107.35
15000,7.8355,105.78
16000,7.8021,102.68
17000,7.8302,99.96
18000,7.8026,95.25
19000,7.8116,99.53
20000,7.7959,95.71
21000,7.7628,104.61
22000,7.8082,96.83
23000,7.7922,100.17
24000,7.8561,103.2
25000,7.7934,108.45
26000,7.8136,106.18
27000,7.7183,103.31
28000,7.8286,105.45
29000,7.7715,102.79
