timestamp,gsr_z,hr_bpm
0,2.1966,95.2
1000,3.7271,87.82
2000,7.6923,92.71
3000,7.7553,85.81
4000,7.8336,84.53
5000,7.8036,94.01
6000,7.7686,96.77
7000,7.7928,101.35
8000,7.8537,104.85
9000,7.8259,107.42
10000,7.3014,108.21
11000,7.8387,107.57
12000,7.7848,97.34
13000,7.8019,91.36
14000,7.7939,92.66
15000,7.7758,91.06
16000,7.4947,90.89
17000,7.547,98.27
18000,7.8027,97.2
19000,7.8165,98.92
20000,7.744,100.57
21000,7.7617,104.99
22000,7.5213,106.24
23000,7.7595,108.15
24000,7.7659,103.09
25000,7.7602,96.95
26000,7.87,97.86
27000,7.77,99.69
28000,7.7834,100.07
29000,7.848,98.83
