timestamp,gsr_z,hr_bpm
0,2.8349,78.21
1000,5.103,77.64
2000,5.6294,92.88
3000,6.5909,86.46
4000,7.5775,85.36
5000,7.7381,82.36
6000,7.7462,82.53
7000,7.7809,77.78
8000,7.8347,77.77
9000,7.8371,78.34
10000,7.7858,80.44
11000,7.1398,78.9
12000,6.1789,77.81
13000,6.1535,78.44
14000,5.7275,87.86
15000,7.1712,84.22
16000,6.5003,91.67
17000,6.675,95.95
18000,6.2978,89.53
19000,6.8057,85.67
20000,7.7653,82.48
21000,7.8155,83.31
22000,7.7573,81.97
23000,7.7753,80.87
24000,7.7856,78.44
25000,7.829,78.18
26000,7.8097,78.1
27000,7.7976,85.55
28000,7.7784,80.92
29000,7.7434,83.58
