timestamp,gsr_z,hr_bpm
0,4.5243,82.19
1000,5.5089,92.33
2000,5.6487,88.19
3000,5.4911,85.33
4000,5.5528,83.97
5000,7.3182,84.6
6000,7.8426,86.85
7000,7.8216,84.17
8000,7.2431,90.45
9000,6.0248,90.52
10000,7.7604,96.0
11000,7.7668,90.98
12000,7.8274,85.56
13000,7.8442,91.39
14000,6.515,95.88
15000,7.0193,96.32
16000,7.7581,101.74
17000,7.7557,94.83
18000,7.8004,96.03
19000,7.1427,95.97
20000,6.3529,90.26
21000,5.5248,87.52
22000,4.4414,93.7
23000,3.989,91.54
24000,3.2287,92.1
25000,2.1986,89.93
26000,2.3659,89.84
27000,2.4569,87.32
28000,2.1889,79.07
29000,2.2098,81.87
