timestamp,gsr_z,hr_bpm
0,3.191,78.36
1000,3.2645,78.16
2000,3.1377,93.2
3000,3.2845,85.8
4000,4.8245,86.97
5000,4.1198,79.4
6000,4.553,81.7
7000,5.2659,85.99
8000,5.5039,87.06
9000,5.8929,88.78
10000,5.8449,81.17
11000,5.5291,78.67
12000,5.3601,78.77
13000,4.9724,80.18
14000,4.7442,85.04
15000,6.3034,85.59
16000,6.7951,82.27
17000,7.811,94.37
18000,7.5855,91.11
19000,7.6245,82.79
20000,7.809,80.22
21000,7.7551,84.93
22000,7.7645,81.0
23000,7.7979,80.62
24000,7.2531,83.29
25000,7.506,90.61
26000,6.7806,90.43
27000,7.4925,84.71
28000,7.8439,86.78
29000,7.8227,86.49
