timestamp,gsr_z,hr_bpm
0,5.1021,106.97
1000,5.1336,108.21
2000,5.2909,98.63
3000,5.7072,102.06
4000,5.371,99.71
5000,4.3861,102.51
6000,4.518,97.19
7000,4.4542,90.25
8000,4.7862,87.38
9000,5.2179,91.7
10000,5.038,85.26
11000,4.9652,82.67
12000,7.7962,91.56
13000,7.7981,99.65
14000,7.8016,102.28
15000,7.7701,104.78
16000,7.3684,97.34
17000,7.7531,96.84
18000,7.8052,96.14
19000,7.7975,89.56
20000,7.777,91.25
21000,7.7988,91.74
22000,7.8377,100.62
23000,7.8376,107.27
24000,7.7988,107.35
25000,7.7769,102.7
26000,7.7295,99.99
27000,7.7805,102.34
28000,7.8074,107.61
29000,7.837,107.88
