timestamp,gsr_z,hr_bpm
0,4.1884,91.08
1000,3.8362,86.45
2000,4.5706,86.33
3000,4.8722,86.72
4000,4.0726,84.02
5000,3.852,86.85
6000,4.0931,79.83
7000,2.9837,77.86
8000,2.7901,86.09
9000,3.8834,89.11
10000,7.065,80.04
11000,7.8244,79.37
12000,7.7729,78.63
13000,7.8366,78.5
14000,7.7886,78.29
15000,7.8244,82.63
16000,7.8002,85.16
17000,7.7674,84.18
18000,7.7796,87.1
19000,7.8055,89.47
20000,7.8029,87.67
21000,7.8288,81.57
22000,7.8796,84.06
23000,6.639,83.71
24000,5.8734,79.31
25000,7.0588,90.98
26000,5.9834,95.77
27000,4.5562,95.27
28000,4.5478,87.14
29000,3.7264,85.55
