timestamp,gsr_z,hr_bpm
0,4.4089,102.9
1000,4.7495,100.21
2000,6.1026,96.86
3000,7.0784,100.04
4000,7.1812,102.84
5000,7.3898,107.14
6000,7.7838,102.83
7000,7.7704,98.41
8000,7.8438,92.08
9000,7.7976,88.55
10000,7.7736,84.5
11000,6.7901,86.36
12000,6.3446,83.72
13000,7.2706,89.13
14000,7.8206,91.37
15000,7.8163,95.54
16000,7.8015,89.34
17000,7.8015,90.53
18000,7.811,100.98
19000,7.7987,107.16
20000,7.787,107.62
21000,7.7389,108.45
22000,7.8412,100.51
23000,7.8226,100.18
24000,7.8341,103.97
25000,7.7691,102.02
26000,7.8897,102.84
27000,7.7944,102.7
28000,7.8371,103.44
29000,7.7502,103.43
