timestamp,gsr_z,hr_bpm
0,3.8245,83.51
1000,4.179,82.31
2000,5.172,82.99
3000,6.3638,88.96
4000,7.7773,84.54
5000,7.7975,83.03
6000,7.8841,85.78
7000,7.7796,83.43
8000,7.7535,84.04
9000,7.7996,84.94
10000,7.7883,93.4
11000,7.8215,94.04
12000,7.2275,85.01
13000,7.2889,78.34
14000,7.2536,81.32
15000,7.8403,87.13
16000,7.7461,84.39
17000,7.7935,82.59
18000,7.8196,86.67
19000,7.7952,87.93
20000,7.8504,97.85
21000,7.807,96.57
22000,7.7929,95.52
23000,7.773,102.41
24000,7.8201,104.6
25000,7.8637,103.14
26000,7.7376,94.82
27000,7.8731,95.51
28000,7.8023,98.8
29000,7.7536,89.9
