timestamp,gsr_z,hr_bpm
0,2.8518,97.73
1000,3.414,101.8
2000,2.2769,94.57
3000,3.0584,93.21
4000,2.8296,99.01
5000,2.399,91.66
6000,4.2752,100.03
7000,5.8372,101.03
8000,7.8371,107.53
9000,7.7655,93.99
10000,7.4191,101.49
11000,6.4208,103.72
12000,6.2816,103.29
13000,7.2739,104.17
14000,6.1485,98.16
15000,4.9568,92.81
16000,4.2359,95.57
17000,2.2468,92.32
18000,2.1611,92.41
19000,3.182,98.89
20000,4.262,96.39
21000,2.9354,94.68
22000,3.3432,100.0
23000,3.9333,101.81
24000,2.2346,103.17
25000,3.1715,107.65
26000,4.5504,99.11
27000,4.7563,96.91
28000,5.1334,103.52
29000,5.067,96.36
