timestamp,gsr_z,hr_bpm
0,4.0292,93.25
1000,4.9015,82.13
2000,4.5499,82.88
3000,4.3421,82.43
4000,4.1115,87.47
5000,4.3208,86.04
6000,3.2486,86.22
7000,4.3705,78.5
8000,5.7252,78.7
9000,5.4636,77.54
10000,7.8631,82.44
11000,7.7989,85.14
12000,7.7661,86.2
13000,7.8388,88.34
14000,7.683,78.41
15000,7.2879,78.44
16000,7.7912,77.87
17000,7.4674,78.21
18000,5.9635,79.9
19000,4.9666,83.78
20000,3.8084,88.35
21000,2.9536,93.49
22000,2.1736,89.35
23000,2.3952,89.51
24000,2.5716,90.34
25000,4.6211,88.56
26000,4.8965,87.26
27000,5.6143,87.12
28000,4.8146,82.87
29000,5.6523,80.55
