timestamp,gsr_z,hr_bpm
0,3.2075,90.52
1000,5.8615,88.44
2000,5.7142,83.46
3000,5.2102,80.9
4000,5.5603,81.89
5000,5.7455,77.95
6000,4.9641,81.64
7000,5.1826,86.17
8000,4.5615,92.69
9000,5.7658,84.91
10000,5.9292,85.05
11000,5.9583,78.48
12000,7.7609,85.05
13000,7.8363,93.09
14000,7.4905,98.45
15000,7.5028,91.87
16000,7.3915,90.65
17000,7.7388,87.21
18000,7.8297,97.63
19000,7.8359,98.49
20000,7.5064,91.26
21000,7.7978,95.2
22000,7.7994,92.04
23000,7.2714,98.81
24000,7.3905,108.06
25000,7.8346,97.23
26000,7.7785,85.58
27000,7.7916,90.41
28000,7.8055,94.54
29000,7.8216,82.96
