timestamp,gsr_z,hr_bpm
0,3.2711,96.65
1000,4.3131,89.91
2000,3.6589,83.04
3000,3.2398,86.04
4000,3.2112,86.88
5000,2.968,82.64
6000,3.777,83.44
7000,5.8112,78.72
8000,7.7077,77.99
9000,7.7448,78.34
10000,7.76,89.38
11000,7.7977,84.09
12000,7.8346,90.38
13000,7.5035,95.06
14000,7.7938,95.77
15000,7.7898,92.31
16000,7.7671,83.72
17000,7.8174,92.27
18000,7.7522,91.25
19000,7.7665,93.17
20000,7.7975,96.41
21000,7.7657,84.92
22000,7.7568,83.62
23000,7.7932,80.94
24000,7.7943,77.74
25000,7.812,80.7
26000,7.7776,78.46
27000,7.7922,78.54
28000,7.8177,93.31
29000,7.7701,90.33
