timestamp,gsr_z,hr_bpm
0,3.3276,88.48
1000,2.5625,89.93
2000,3.311,88.26
3000,5.6551,95.5
4000,7.0488,98.8
5000,7.7521,97.15
6000,7.8084,91.77
7000,7.8191,100.63
8000,7.7941,100.06
9000,7.8678,101.62
10000,7.822,100.79
11000,7.8058,98.17
12000,7.7818,100.3
13000,7.7644,103.67
14000,7.7421,100.74
15000,7.7765,102.78
16000,7.7923,98.14
17000,7.8308,108.19
18000,7.8321,108.04
19000,7.8309,107.83
20000,7.7699,103.75
21000,7.7928,107.46
22000,7.7601,108.07
23000,7.7462,102.6
24000,7.783,97.21
25000,7.7857,95.22
26000,7.7866,97.15
27000,7.8305,103.62
28000,7.8018,105.56
29000,7.7995,107.93
