timestamp,gsr_z,hr_bpm
0,3.9264,92.32
1000,3.016,97.17
2000,3.4017,92.46
3000,3.5129,81.87
4000,3.0484,96.21
5000,3.2523,87.5
6000,3.4956,86.37
7000,4.0993,93.41
8000,4.9665,90.07
9000,4.7223,85.61
10000,5.9208,94.18
11000,5.8854,98.91
12000,5.9065,100.8
13000,6.6703,97.87
14000,5.9608,91.82
15000,7.8024,88.57
16000,7.8282,91.46
17000,7.7892,94.23
18000,7.8263,95.95
19000,7.768,90.72
20000,7.8041,95.69
21000,7.7641,101.36
22000,7.8038,97.22
23000,7.7976,93.12
24000,7.7904,89.91
25000,7.8732,82.05
26000,7.8125,83.51
27000,7.7343,90.77
28000,7.8007,95.56
29000,7.7955,95.39
