timestamp,gsr_z,hr_bpm
0,5.941,78.84
1000,4.5869,90.39
2000,5.1799,95.41
3000,4.1997,93.62
4000,4.0011,92.58
5000,2.9884,86.33
6000,3.4982,78.67
7000,2.9974,78.16
8000,2.2459,79.25
9000,2.6865,80.96
10000,3.4585,85.37
11000,3.494,83.87
12000,3.4889,77.66
13000,4.3977,80.13
14000,5.1594,80.34
15000,6.6247,78.54
16000,5.8185,77.79
17000,7.4842,78.31
18000,7.8035,79.42
19000,7.8089,83.33
20000,7.798,79.9
21000,7.7908,77.97
22000,7.8054,77.45
23000,7.1525,82.26
24000,7.0067,88.12
25000,6.3673,77.99
26000,5.2759,82.58
27000,3.8806,79.88
28000,3.9172,82.38
29000,3.9922,92.7
