timestamp,gsr_z,hr_bpm
0,6.0195,84.51
1000,6.3074,81.58
2000,5.5832,77.1
3000,5.3217,79.01
4000,4.7856,78.09
5000,7.8407,82.29
6000,7.8306,86.43
7000,7.8156,86.85
8000,7.7609,93.23
9000,7.5609,95.64
10000,7.6707,88.84
11000,7.7937,89.43
12000,6.6377,89.41
13000,7.7908,87.55
14000,7.7725,92.16
15000,6.9891,93.78
16000,6.5777,84.33
17000,6.4099,78.65
18000,6.5436,77.7
19000,4.6952,78.84
20000,3.923,78.23
21000,3.2518,80.21
22000,2.7081,78.43
23000,3.6452,79.38
24000,4.8019,82.37
25000,4.7123,86.44
26000,4.4966,91.46
27000,4.7807,88.22
28000,4.3656,78.45
29000,4.4046,78.19
