timestamp,gsr_z,hr_bpm
0,2.9234,78.58
1000,2.7831,80.13
2000,3.4917,87.17
3000,5.051,82.87
4000,5.084,80.78
5000,4.8811,85.39
6000,4.3948,89.07
7000,5.6384,93.43
8000,7.1767,89.14
9000,7.8337,88.88
10000,7.7954,91.63
11000,7.7717,84.35
12000,7.8272,80.1
13000,7.7954,80.58
14000,7.7785,79.75
15000,7.3986,83.19
16000,7.837,91.24
17000,7.7881,90.7
18000,7.8386,92.45
19000,7.8097,87.6
20000,7.8343,92.37
21000,7.8148,90.13
22000,7.7834,82.78
23000,7.7296,78.95
24000,7.7685,78.13
25000,7.7685,81.43
26000,7.8957,82.96
27000,7.849,85.76
28000,7.8134,80.67
29000,7.8439,89.15
