timestamp,gsr_z,hr_bpm
0,4.6025,85.23
1000,5.5114,91.03
2000,6.1673,85.43
3000,3.8476,88.37
4000,3.6626,90.97
5000,3.1611,96.69
6000,4.5004,104.58
7000,4.2622,94.68
8000,3.9856,89.64
9000,3.8234,88.51
10000,3.6673,87.94
11000,4.0705,80.47
12000,5.4175,79.01
13000,6.2218,84.15
14000,5.3592,83.22
15000,5.9434,84.62
16000,6.2611,89.85
17000,6.8496,91.33
18000,5.7187,78.39
19000,4.9548,79.69
20000,4.2535,78.16
21000,2.1619,78.14
22000,2.3347,78.22
23000,3.2995,79.09
24000,3.6391,78.53
25000,3.1767,78.45
26000,2.3476,84.93
27000,2.1665,82.86
28000,3.0408,81.46
29000,2.2583,77.89
