timestamp,gsr_z,hr_bpm
0,6.1622,86.7
1000,7.81,94.74
2000,7.779,92.03
3000,7.4413,93.04
4000,7.8052,96.85
5000,7.8194,97.31
6000,7.7948,94.94
7000,7.8184,88.77
8000,7.7667,90.46
9000,7.7518,92.3
10000,7.7919,85.21
11000,7.785,89.89
12000,7.7687,87.98
13000,7.7462,90.08
14000,7.7963,83.2
15000,7.8241,87.5
16000,7.8091,95.97
17000,7.794,90.01
18000,7.8586,91.04
19000,7.8184,97.65
20000,7.8203,103.78
21000,7.8693,100.98
22000,7.8013,97.38
23000,7.7546,100.21
24000,7.8261,97.43
25000,7.8139,102.5
26000,7.7565,99.67
27000,7.8065,95.86
28000,7.8526,95.6
29000,7.8141,94.56
