timestamp,gsr_z,hr_bpm
0,3.5161,87.6
1000,3.0718,92.27
2000,2.2065,89.9
3000,2.5328,91.53
4000,3.4418,92.25
5000,2.5777,92.38
6000,2.5383,91.4
7000,3.8644,99.03
8000,2.8941,101.54
9000,5.0763,97.73
10000,4.9341,89.05
11000,5.7487,92.79
12000,4.9849,91.48
13000,5.7781,89.68
14000,4.2493,93.9
15000,5.6902,90.05
16000,5.8066,97.07
17000,4.9967,93.0
18000,4.8588,92.97
19000,5.0973,94.37
20000,5.6445,91.51
21000,6.959,92.31
22000,7.7531,86.18
23000,6.5812,86.84
24000,6.0546,86.77
25000,5.2438,100.2
26000,5.6421,86.34
27000,5.1612,88.35
28000,6.9717,91.22
29000,6.1459,100.4
