timestamp,gsr_z,hr_bpm
0,2.8653,95.45
1000,3.5496,92.53
2000,4.6007,88.48
3000,4.4069,91.64
4000,4.5226,87.02
5000,3.3,85.44
6000,2.1953,90.92
7000,2.1938,88.81
8000,2.173,86.04
9000,4.3975,85.96
10000,6.0076,86.22
11000,6.1422,83.14
12000,7.4303,87.45
13000,4.7942,90.52
14000,3.7713,90.31
15000,3.393,94.31
16000,4.7141,95.42
17000,7.1185,94.61
18000,6.4613,93.44
19000,5.4949,93.91
20000,5.8026,93.67
21000,7.5071,90.82
22000,6.9481,96.62
23000,7.1244,97.14
24000,6.6786,88.54
25000,6.487,87.54
26000,7.1021,87.19
27000,6.9906,92.63
28000,7.3228,89.75
29000,5.7052,90.78
