timestamp,gsr_z,hr_bpm
0,6.5931,106.01
1000,6.8959,107.48
2000,5.4195,106.32
3000,5.5684,96.61
4000,6.4245,95.37
5000,6.3941,93.09
6000,7.8016,92.02
7000,7.7949,94.72
8000,7.8211,96.76
9000,7.8147,107.45
10000,7.7563,99.45
11000,6.7414,92.49
12000,7.7641,93.35
13000,7.8331,93.17
14000,7.8265,85.38
15000,7.8213,86.58
16000,7.7636,88.56
17000,7.7696,87.35
18000,7.9189,89.34
19000,7.802,90.2
20000,7.7897,93.91
21000,7.7716,95.36
22000,7.7884,102.46
23000,7.8133,97.21
24000,7.788,98.23
25000,7.7954,96.72
26000,7.7935,89.46
27000,7.7786,94.36
28000,7.8224,100.4
29000,7.7959,94.28
