timestamp,gsr_z,hr_bpm
0,3.2649,91.65
1000,4.6708,92.0
2000,5.8822,96.75
3000,7.2006,86.43
4000,7.7681,86.89
5000,7.7531,88.19
6000,7.8288,90.29
7000,7.5203,89.52
8000,7.7817,96.89
9000,7.5828,104.18
10000,7.033,99.25
11000,7.0527,92.24
12000,6.5585,94.61
13000,5.0993,85.41
14000,5.0824,84.77
15000,6.0246,78.9
16000,7.7792,79.8
17000,7.79,78.31
18000,7.7958,82.77
19000,7.8069,78.52
20000,7.7624,78.43
21000,7.7992,85.49
22000,7.8078,83.12
23000,7.8763,85.98
24000,7.7799,85.43
25000,7.8967,83.96
26000,7.1935,88.56
27000,6.3713,88.73
28000,7.4676,78.96
29000,7.7844,77.86
