timestamp,gsr_z,hr_bpm
0,4.0691,78.76
1000,5.7018,77.88
2000,6.068,84.71
3000,6.618,78.59
4000,6.2862,79.46
5000,5.8712,79.86
6000,5.5343,83.35
7000,5.2947,78.26
8000,5.0821,92.15
9000,5.6857,82.1
10000,5.5748,84.71
11000,4.4521,81.4
12000,6.7838,79.77
13000,6.6747,77.84
14000,6.37,77.92
15000,5.6519,78.45
16000,4.3143,84.82
17000,6.2764,93.22
18000,7.6633,90.46
19000,7.7963,90.33
20000,7.153,94.08
21000,7.7785,92.2
22000,7.7581,90.33
23000,7.7847,78.93
24000,7.7127,78.1
25000,6.7854,78.21
26000,6.9313,84.86
27000,5.9061,78.59
28000,5.8433,88.49
29000,3.1267,88.7
