timestamp,gsr_z,hr_bpm
0,3.9213,86.37
1000,4.0607,85.22
2000,4.5068,78.47
3000,5.4637,77.85
4000,4.3138,79.79
5000,4.9439,81.98
6000,4.7926,82.96
7000,3.3895,78.55
8000,2.8953,83.95
9000,3.5308,84.11
10000,4.3564,83.51
11000,3.7227,84.02
12000,6.5949,77.55
13000,7.3086,77.71
14000,7.8004,78.0
15000,7.7974,84.2
16000,7.6895,79.07
17000,7.575,78.3
18000,6.3602,78.86
19000,5.515,88.92
20000,4.8832,90.86
21000,3.4772,91.23
22000,5.2837,81.82
23000,4.5727,86.1
24000,3.657,84.45
25000,3.9041,84.17
26000,2.2338,86.39
27000,2.2255,81.16
28000,2.4719,78.52
29000,2.1294,77.57
