timestamp,gsr_z,hr_bpm
0,4.5758,90.06
1000,4.1971,86.08
2000,3.7547,91.2
3000,4.0492,94.72
4000,5.4427,100.88
5000,5.3924,101.33
6000,4.4958,99.41
7000,4.1751,100.65
8000,4.0026,97.23
9000,3.8387,94.16
10000,2.9025,102.96
11000,2.4315,107.06
12000,2.6527,108.05
13000,2.8532,104.33
14000,3.0862,104.65
15000,2.1988,107.69
16000,2.1215,105.31
17000,3.756,96.53
18000,4.569,101.49
19000,6.3213,96.66
20000,7.0598,104.34
21000,6.3701,98.73
22000,7.806,101.73
23000,7.8439,95.27
24000,7.808,87.02
25000,7.8353,96.27
26000,7.8134,96.26
27000,7.791,93.31
28000,7.4176,90.9
29000,6.3002,86.49
