timestamp,gsr_z,hr_bpm
0,5.1276,100.82
1000,4.879,95.49
2000,5.339,106.14
3000,4.6749,103.88
4000,4.4389,108.48
5000,5.1928,97.92
6000,4.9421,96.73
7000,7.7901,104.55
8000,7.8269,102.49
9000,7.8028,101.52
10000,7.8069,106.45
11000,7.7597,107.6
12000,7.8053,107.68
13000,7.7705,102.41
14000,7.7834,107.58
15000,7.796,107.18
16000,7.8263,96.07
17000,7.8122,86.64
18000,7.7729,87.2
19000,7.8062,94.01
20000,7.7917,98.54
21000,7.792,101.8
22000,7.7252,98.71
23000,7.7804,104.66
24000,7.7824,98.11
25000,7.7629,99.69
26000,7.7778,91.9
27000,7.8466,94.12
28000,7.7436,95.89
29000,7.7594,97.59
