timestamp,gsr_z,hr_bpm
0,6.1191,107.62
1000,6.3433,106.98
2000,6.9023,97.48
3000,5.8761,97.58
4000,6.2251,90.82
5000,4.8194,91.39
6000,4.8462,99.72
7000,3.5331,91.49
8000,2.5008,92.06
9000,2.7554,99.79
10000,3.3372,99.59
11000,2.7236,102.13
12000,2.2902,94.58
13000,3.2551,91.64
14000,4.6375,86.2
15000,5.0368,96.56
16000,4.2984,90.13
17000,4.5596,94.85
18000,4.4338,95.93
19000,3.0465,99.54
20000,3.5905,95.95
21000,5.1368,88.07
22000,5.5914,98.38
23000,5.1713,90.79
24000,4.7018,78.68
25000,4.1486,89.76
26000,3.6841,86.07
27000,4.7921,79.49
28000,4.4762,92.11
29000,4.1819,90.56
