timestamp,gsr_z,hr_bpm
0,4.4935,105.23
1000,4.4408,102.75
2000,4.6022,100.86
3000,4.4878,94.91
4000,4.5214,100.64
5000,4.8085,89.05
6000,4.3432,80.86
7000,4.6451,83.89
8000,5.7476,79.44
9000,7.0615,77.41
10000,6.4984,78.29
11000,5.414,80.29
12000,4.6515,82.13
13000,3.1358,85.82
14000,2.1238,91.46
15000,2.5894,88.14
16000,2.5574,91.29
17000,2.1993,86.17
18000,2.1269,94.59
19000,2.7702,91.36
20000,2.6808,92.54
21000,4.3268,95.25
22000,5.8163,93.53
23000,7.8357,100.29
24000,7.7946,89.47
25000,7.799,84.53
26000,7.8285,87.73
27000,5.6552,81.51
28000,5.1007,81.59
29000,3.8665,79.67
