timestamp,gsr_z,hr_bpm
0,4.7066,85.94
1000,5.3973,85.33
2000,3.8776,86.87
3000,4.6421,81.15
4000,4.5996,81.91
5000,4.2802,79.32
6000,2.4057,81.19
7000,2.2019,78.16
8000,2.2126,84.48
9000,3.1534,84.95
10000,2.2084,77.92
11000,2.1834,78.06
12000,2.1914,78.68
13000,2.1971,78.75
14000,2.1978,80.62
15000,3.5946,78.95
16000,4.1687,78.19
17000,2.3138,78.15
18000,2.1939,77.63
19000,2.7048,84.8
20000,2.4335,84.38
21000,2.2849,88.58
22000,2.3013,90.86
23000,2.2255,83.25
24000,2.2029,80.58
25000,2.2077,83.62
26000,3.1597,88.84
27000,2.695,90.96
28000,2.1963,87.39
29000,2.1876,87.97
